id,user_id,post_content,tag,timestamp
813,user_5261,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-04-05 18:01:56
814,user_6073,I feel overwhelmed with sadness and despair.,Depression,2024-09-06 02:05:29
815,user_1003,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-01-25 07:36:42
816,user_8883,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2025-03-19 19:50:19
817,user_7854,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-10-04 11:20:30
818,user_2468,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2024-10-16 05:51:49
819,user_4489,"My mind won't stop racing, even when I try to relax.",Anxiety,2025-04-18 15:28:57
820,user_3550,I don't see a future for me anymore.,Depression,2025-05-01 23:24:11
821,user_8597,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-06-13 00:51:21
822,user_8702,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-03-23 08:14:29
823,user_9474,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2025-06-28 23:41:25
824,user_4581,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-04-28 00:50:21
825,user_6691,I feel overwhelmed with sadness and despair.,Depression,2025-02-22 13:13:26
826,user_6944,I've been thinking that ending it all might be the only escape.,Suicidal,2025-02-25 09:48:36
827,user_2328,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-04-20 01:52:25
828,user_1569,"No matter what I do, I can't find a reason to keep going.",Suicidal,2025-06-20 17:38:53
829,user_5176,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-08-15 02:51:47
830,user_6846,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-01-18 02:14:23
831,user_1715,I can't shake off this constant feeling of emptiness.,Depression,2025-01-12 17:43:10
832,user_9628,I can't control the panic attacks I've been having lately.,Anxiety,2025-04-07 00:47:12
833,user_4479,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-07-05 01:05:17
834,user_5969,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-09-12 05:31:30
835,user_6882,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-09-19 21:08:47
836,user_7286,I feel overwhelmed with sadness and despair.,Depression,2025-05-08 04:20:01
837,user_7952,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-02-23 04:50:46
838,user_3554,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2024-11-28 03:52:09
839,user_7195,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2025-07-25 07:33:11
840,user_6057,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2025-03-07 13:33:26
841,user_5856,I've been thinking that ending it all might be the only escape.,Suicidal,2024-11-17 08:20:22
842,user_7455,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-05-03 06:41:44
843,user_2114,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-09-20 05:36:40
844,user_6243,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-04-03 09:30:40
845,user_4253,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-11-07 00:51:56
846,user_9573,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-02-11 16:26:22
847,user_2819,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-01-14 01:36:12
848,user_5530,I'm lost and I don't see any way out of this darkness. Really feeling this today.,Suicidal,2025-03-11 23:39:37
849,user_6754,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-10-10 05:56:41
850,user_3788,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-08-12 17:26:55
851,user_2323,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2024-09-01 00:47:03
852,user_8152,"No matter what I do, I can't find a reason to keep going.",Suicidal,2024-09-17 07:42:01
853,user_6874,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-06-17 02:12:26
854,user_7344,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-08-22 09:32:18
855,user_8977,I'm constantly worried about everything.,Anxiety,2025-01-13 23:45:41
856,user_1090,I don't see a future for me anymore. Really feeling this today.,Depression,2025-05-12 09:31:22
857,user_3020,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2024-11-11 23:43:07
858,user_1337,"My mind won't stop racing, even when I try to relax.",Anxiety,2025-07-08 18:13:42
859,user_5992,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2024-09-04 05:50:44
860,user_9473,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-04-01 08:17:20
861,user_9614,I feel overwhelmed with sadness and despair.,Depression,2025-07-14 16:49:02
862,user_4505,I don't see a future for me anymore. Really feeling this today.,Depression,2025-03-04 16:25:08
863,user_4807,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-07-22 19:34:29
864,user_4021,I don't see a future for me anymore.,Depression,2025-07-20 21:34:57
865,user_4363,I'm lost and I don't see any way out of this darkness. Really feeling this today.,Suicidal,2024-09-29 12:37:53
866,user_2067,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-01-15 11:53:59
867,user_1054,Every day feels like a struggle to get out of bed.,Depression,2025-02-03 11:05:46
868,user_2309,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-07-30 07:15:12
869,user_2875,I feel overwhelmed with sadness and despair.,Depression,2025-04-01 01:25:57
870,user_8615,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-12-29 02:46:49
871,user_5338,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-06-23 09:22:43
872,user_2160,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-05-07 16:55:29
873,user_2441,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2025-07-10 03:43:13
874,user_8784,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-01-01 04:34:42
875,user_9385,I feel overwhelmed with sadness and despair.,Depression,2024-11-29 18:31:26
876,user_2655,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2024-11-22 06:00:06
877,user_3131,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-12-02 01:46:45
878,user_9026,I can't shake off this constant feeling of emptiness.,Depression,2024-10-08 17:17:37
879,user_2571,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-08-29 04:18:46
880,user_1119,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2025-04-23 16:38:27
881,user_7603,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2025-06-11 21:03:08
882,user_4831,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-07-22 05:50:43
883,user_7706,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-03-23 01:55:53
884,user_9201,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-06-04 16:15:21
885,user_8494,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-04-06 04:03:14
886,user_6232,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-12-17 03:26:23
887,user_6266,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-12-18 21:01:53
888,user_7014,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2025-03-27 21:28:58
889,user_5260,I don't see a future for me anymore.,Depression,2024-11-19 23:16:59
890,user_4698,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2025-07-20 05:58:28
891,user_7699,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2024-09-23 07:53:05
892,user_6854,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-01-31 09:55:57
893,user_1526,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-05-07 23:51:46
894,user_9513,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-10-01 18:57:23
895,user_7461,"I feel so anxious all the time, like something bad is coming.",Anxiety,2025-02-14 03:08:18
896,user_7957,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-09-11 04:30:46
897,user_8697,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-06-07 20:20:02
898,user_6975,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-11-03 13:09:54
899,user_9572,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2025-06-20 11:35:05
900,user_1436,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-03-05 10:20:45
901,user_4413,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-07-02 05:33:29
902,user_4573,I'm constantly worried about everything.,Anxiety,2024-10-15 21:09:59
903,user_7662,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-01-12 19:44:18
904,user_7331,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-01-26 10:05:55
905,user_6658,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-07-22 07:18:42
906,user_5740,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-11-25 09:40:42
907,user_8990,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-01-10 11:59:05
908,user_5405,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2025-06-30 13:05:39
909,user_9046,I can't shake off this constant feeling of emptiness.,Depression,2024-10-24 02:28:57
910,user_7714,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-07-05 15:06:44
911,user_7878,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2024-12-18 10:48:51
912,user_8674,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2024-07-31 14:25:11
913,user_8300,I don't see a future for me anymore.,Depression,2024-11-13 14:12:04
914,user_7747,I've been thinking that ending it all might be the only escape.,Suicidal,2025-01-20 07:55:07
915,user_7520,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-05-31 09:01:33
916,user_2516,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-01-09 02:56:17
917,user_3800,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2024-10-06 04:33:56
918,user_2035,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-11-24 12:09:44
919,user_5052,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-08-04 08:20:30
920,user_6004,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-06-26 19:34:40
921,user_1615,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-12-19 00:03:34
922,user_9245,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2025-05-20 07:15:35
923,user_5834,I can't shake off this constant feeling of emptiness.,Depression,2024-11-21 07:39:37
924,user_1949,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-08-13 19:34:17
925,user_3527,I'm lost and I don't see any way out of this darkness.,Suicidal,2024-10-20 05:06:19
926,user_6270,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-01-24 05:26:16
927,user_6151,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-07-09 17:29:58
928,user_3606,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-03-09 07:34:29
929,user_3065,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-07-14 07:57:01
930,user_7444,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-05-12 16:38:07
931,user_9145,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-12-20 07:14:44
932,user_7163,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-02-13 10:54:53
933,user_3339,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-12-30 03:03:30
934,user_1941,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2024-09-20 08:19:27
935,user_2242,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-06-02 13:05:09
936,user_6588,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-03-20 23:30:21
937,user_9427,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-11-27 03:23:44
938,user_7042,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-06-02 08:31:29
939,user_3730,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-07-21 07:40:04
940,user_6435,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-03-12 19:51:52
941,user_5103,I can't shake off this constant feeling of emptiness.,Depression,2024-12-23 18:40:46
942,user_7216,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-01-09 11:20:38
943,user_8301,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2025-05-16 22:54:51
944,user_1809,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2024-11-30 18:43:21
945,user_8686,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-11-17 14:26:26
946,user_6816,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-08-31 14:58:25
947,user_4903,I don't see a future for me anymore. Really feeling this today.,Depression,2024-12-21 23:28:58
948,user_9722,I can't control the panic attacks I've been having lately.,Anxiety,2025-01-05 17:33:44
949,user_2809,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-12-01 08:56:35
950,user_6455,I'm constantly worried about everything.,Anxiety,2025-07-25 15:36:38
951,user_9734,I'm lost and I don't see any way out of this darkness. Really feeling this today.,Suicidal,2024-08-17 14:44:04
952,user_4480,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-11-01 16:20:20
953,user_1319,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-06-14 23:56:01
954,user_1610,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2024-12-17 20:57:50
955,user_9778,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-11-25 01:42:30
956,user_2048,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-09-28 22:21:44
957,user_7654,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-03-18 07:10:28
958,user_8155,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-01-07 11:39:07
959,user_7875,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-02-06 05:31:26
960,user_7399,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-06-09 07:56:27
961,user_5436,I feel overwhelmed with sadness and despair.,Depression,2025-02-18 01:13:17
962,user_4567,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2024-12-21 19:21:37
963,user_6707,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-05-26 05:13:25
964,user_6874,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-01-15 22:18:01
965,user_5333,"My mind won't stop racing, even when I try to relax.",Anxiety,2025-07-16 00:59:39
966,user_3859,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-07-09 05:56:38
967,user_1288,I'm constantly worried about everything.,Anxiety,2024-09-12 01:47:21
968,user_7792,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-05-02 18:49:02
969,user_9864,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2024-09-12 07:07:48
970,user_9104,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-07-07 19:02:32
971,user_6603,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-11-01 19:33:50
972,user_1887,"My mind won't stop racing, even when I try to relax.",Anxiety,2024-09-12 10:32:23
973,user_5404,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-09-24 03:17:02
974,user_9019,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2025-05-17 14:36:13
975,user_8601,"I feel so anxious all the time, like something bad is coming.",Anxiety,2025-06-09 04:00:02
976,user_2795,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2025-02-16 10:59:26
977,user_1931,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2025-03-08 21:28:48
978,user_4073,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-03-15 16:51:45
979,user_8660,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-11-24 22:35:40
980,user_2224,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-07-09 14:15:18
981,user_9805,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-12-13 01:57:55
982,user_4896,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-01-11 00:43:19
983,user_9187,I feel overwhelmed with sadness and despair.,Depression,2025-05-12 04:39:11
984,user_1798,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2024-08-02 15:04:30
985,user_4986,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-10-20 19:53:10
986,user_2970,I've been thinking that ending it all might be the only escape.,Suicidal,2024-11-10 14:22:39
987,user_1497,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-08-21 23:01:13
988,user_2435,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-05-05 17:21:48
989,user_7911,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-06-02 23:32:27
990,user_4289,"My mind won't stop racing, even when I try to relax.",Anxiety,2025-02-08 22:09:25
991,user_6181,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-06-06 17:02:02
992,user_2915,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-12-05 17:06:40
993,user_7992,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2024-11-20 23:07:14
994,user_2208,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-08-28 02:10:31
995,user_3669,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-05-21 06:11:08
996,user_5863,"No matter what I do, I can't find a reason to keep going.",Suicidal,2025-03-30 13:30:43
997,user_6558,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-06-21 17:44:15
998,user_1675,I don't see a future for me anymore. Really feeling this today.,Depression,2025-01-18 08:53:22
999,user_5172,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2025-06-01 12:42:50
1000,user_8074,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-02-14 14:43:07
